0,304.984,0.04506962
1,305.3488,0.043364592
2,305.7179,0.03915886
3,306.0915,0.038761012
4,306.4694,0.037738
5,306.8517,0.037567493
6,307.23837,0.035748795
7,307.62936,0.03603296
8,308.0247,0.030690528
9,308.4243,0.03256607
10,308.82816,0.03364592
11,309.23636,0.034555275
12,309.64874,0.035123613
13,310.06543,0.03569196
14,310.4863,0.035294127
15,310.9114,0.037453815
16,311.34067,0.042966753
17,311.77414,0.04336459
18,312.21173,0.042171065
19,312.65353,0.041148055
20,313.0994,0.03910201
21,313.5494,0.03711282
22,314.0035,0.03478261
23,314.4617,0.033020742
24,314.92392,0.028871842
25,315.39023,0.028076164
26,315.86053,0.028871834
27,316.33487,0.03069054
28,316.8132,0.03478261
29,317.29553,0.03699914
30,317.78183,0.037112817
31,318.2721,0.03699914
32,318.76624,0.035123616
33,319.26437,0.034327924
34,319.7664,0.032679737
35,320.27228,0.028815005
36,320.78207,0.02710997
37,321.29565,0.027735151
38,321.81317,0.030633695
39,322.33444,0.03404377
40,322.85956,0.02682582
41,323.38846,0.026655298
42,323.92114,0.025689121
43,324.45758,0.026427954
44,324.9978,0.03182723
45,325.54172,0.03472577
46,326.08936,0.03154305
47,326.6407,0.025291272
48,327.1957,0.031088375
49,327.7544,0.031031542
50,328.3167,0.0327934
51,328.8827,0.03313441
52,329.4523,0.03250923
53,330.02548,0.034271102
54,330.60226,0.03478261
55,331.18262,0.03404375
56,331.76654,0.025973286
57,332.35397,0.028814998
58,332.94498,0.031486224
59,333.53946,0.031088382
60,334.13745,0.028474
61,334.7389,0.027962495
62,335.3438,0.027337309
63,335.95218,0.030861046
64,336.56396,0.03154306
65,337.17914,0.032622904
66,337.79776,0.0326229
67,338.41974,0.032566078
68,339.0451,0.031088375
69,339.6738,0.029667515
70,340.30582,0.028189834
71,340.94116,0.027053144
72,341.5798,0.025916446
73,342.22177,0.028360326
74,342.86697,0.03120204
75,343.51544,0.030349534
76,344.16714,0.027507804
77,344.82205,0.027564649
78,345.48016,0.028815005
79,346.1415,0.03336176
80,346.806,0.03228189
81,347.47366,0.03347542
82,348.14444,0.033020746
83,348.8184,0.03285024
84,349.4954,0.027962487
85,350.17557,0.023472577
86,350.85876,0.02477977
87,351.54504,0.029383354
88,352.23438,0.028701346
89,352.92673,0.026371129
90,353.62207,0.02585962
91,354.32047,0.027564641
92,355.02185,0.028189823
93,355.72617,0.028474
94,356.43344,0.029781178
95,357.14368,0.031997733
96,357.8568,0.02836033
97,358.5728,0.028530836
98,359.29175,0.031599883
99,360.01358,0.0339301
100,360.73825,0.030747365
101,361.46576,0.027450975
102,362.19608,0.029440187
103,362.9292,0.034100592
104,363.66513,0.032452404
105,364.40384,0.03324808
106,365.14536,0.033589095
107,365.88956,0.03188407
108,366.6365,0.028871845
109,367.38617,0.029269677
110,368.13852,0.030633695
111,368.8936,0.032736566
112,369.6513,0.030747369
113,370.41165,0.03154306
114,371.17465,0.029894851
115,371.94028,0.028815005
116,372.7085,0.02614379
117,373.47928,0.026541628
118,374.2527,0.027280472
119,375.0286,0.027848825
120,375.8071,0.029610679
121,376.5881,0.027678318
122,377.3716,0.025575444
123,378.1576,0.025916453
124,378.9461,0.027848829
125,379.73706,0.029894859
126,380.53043,0.030576881
127,381.3262,0.029440176
128,382.12445,0.024211422
129,382.92508,0.02330207
130,383.72806,0.023813583
131,384.53345,0.024779767
132,385.34116,0.024722926
133,386.1512,0.025859632
134,386.9636,0.026427966
135,387.7783,0.02603012
136,388.5952,0.02807616
137,389.41446,0.028644495
138,390.2359,0.028701335
139,391.05966,0.029042352
140,391.88556,0.02824666
141,392.7137,0.030179024
142,393.54404,0.032225057
143,394.3766,0.034214277
144,395.2112,0.03648763
145,396.04807,0.03620346
146,396.887,0.033759594
147,397.72806,0.030747369
148,398.5712,0.032395564
149,399.4164,0.043137256
150,400.26373,0.05848252
151,401.11307,0.07308896
152,401.96442,0.092412606
153,402.8178,0.10963343
154,403.6732,0.144075
155,404.53058,0.1617505
156,405.3899,0.17124183
157,406.2512,0.17078716
158,407.11444,0.14498436
159,407.97958,0.12776357
160,408.8466,0.089855075
161,409.71558,0.077067345
162,410.5864,0.07092923
163,411.45905,0.06695084
164,412.33356,0.06535947
165,413.2099,0.0640523
166,414.08804,0.061324246
167,414.968,0.059562385
168,415.84973,0.05126456
169,416.7332,0.05262859
170,417.61844,0.054560952
171,418.50537,0.056436487
172,419.39407,0.056209154
173,420.2844,0.055697646
174,421.17648,0.05393578
175,422.07016,0.051719237
176,422.96555,0.053765282
177,423.86255,0.054163113
178,424.76117,0.056436487
179,425.6614,0.055697642
180,426.56323,0.057402678
181,427.46658,0.06570049
182,428.37155,0.07297528
183,429.278,0.089457236
184,430.18604,0.10826939
185,431.09552,0.14168796
186,432.00653,0.20682013
187,432.91904,0.18897413
188,433.83298,0.43995452
189,434.74832,0.38533676
190,435.66516,0.5874396
191,436.58337,0.62421143
192,437.503,0.31071326
193,438.42395,0.3877806
194,439.34637,0.07638535
195,440.27008,0.13412902
196,441.19513,0.11832908
197,442.12146,0.11901108
198,443.04916,0.10764423
199,443.97812,0.105314
200,444.90833,0.08621766
201,445.8398,0.082693934
202,446.7725,0.08337596
203,447.70645,0.08223927
204,448.6416,0.08292129
205,449.57794,0.081273094
206,450.5154,0.0781472
207,451.4541,0.07354362
208,452.3939,0.06393862
209,453.33487,0.061949406
210,454.27686,0.05950554
211,455.22003,0.055811316
212,456.1642,0.05257175
213,457.10953,0.052855927
214,458.05582,0.05251492
215,459.0032,0.051548734
216,459.95163,0.05331059
217,460.901,0.054163113
218,461.8513,0.054049443
219,462.80264,0.053310595
220,463.75494,0.051435065
221,464.70816,0.052458093
222,465.66226,0.05450413
223,466.6173,0.055640813
224,467.57327,0.05296959
225,468.53003,0.0493322
226,469.4877,0.047342986
227,470.44623,0.04666098
228,471.40555,0.047399834
229,472.36566,0.049559526
230,473.32657,0.05018471
231,474.2883,0.05149191
232,475.25076,0.057459503
233,476.21396,0.06365445
234,477.17792,0.07348679
235,478.14258,0.08337596
236,479.1079,0.09792556
237,480.0739,0.11577152
238,481.04065,0.1365729
239,482.008,0.15686272
240,482.97598,0.20716113
241,483.94458,0.23961355
242,484.91385,0.2919579
243,485.8836,0.3340153
244,486.85397,0.36175048
245,487.82483,0.3714692
246,488.79636,0.3548736
247,489.76834,0.34703043
248,490.7408,0.30241546
249,491.7138,0.28843424
250,492.6873,0.26814437
251,493.66113,0.24632001
252,494.6355,0.2238136
253,495.61035,0.20591076
254,496.5855,0.19238421
255,497.56107,0.18107417
256,498.53705,0.15475987
257,499.51343,0.14219949
258,500.4901,0.12821823
259,501.46716,0.11219098
260,502.4445,0.09769821
261,503.42212,0.08661552
262,504.40002,0.07530549
263,505.37823,0.066893995
264,506.35666,0.05956238
265,507.3354,0.057573184
266,508.31427,0.05791418
267,509.29343,0.058198348
268,510.27267,0.05495881
269,511.2522,0.049616367
270,512.2318,0.04529696
271,513.21155,0.046263147
272,514.19147,0.04325093
273,515.1715,0.0455243
274,516.1516,0.047740836
275,517.1318,0.0478545
276,518.11206,0.046604153
277,519.0924,0.046263143
278,520.0727,0.044899125
279,521.05304,0.043421436
280,522.0334,0.041432224
281,523.0137,0.042853083
282,523.994,0.044046596
283,524.97424,0.04103438
284,525.9544,0.037169654
285,526.9345,0.036771815
286,527.91455,0.03887468
287,528.8944,0.04160272
288,529.87415,0.03949987
289,530.8538,0.04319409
290,531.83325,0.052685425
291,532.81256,0.06143791
292,533.7916,0.06803069
293,534.77057,0.07888605
294,535.7492,0.09883489
295,536.7276,0.120716125
296,537.70575,0.15907927
297,538.6837,0.21625462
298,539.6613,0.34049445
299,540.6386,0.49928954
300,541.61566,0.65870994
301,542.5923,0.7204319
302,543.5686,0.7628303
303,544.54456,0.77436775
304,545.52014,0.79857916
305,546.49524,0.7902245
306,547.47003,0.77669793
307,548.44434,0.7551009
308,549.4182,0.693663
309,550.3916,0.6025007
310,551.36456,0.50451833
311,552.337,0.4369423
312,553.3089,0.3515772
313,554.2804,0.29758453
314,555.2512,0.22534811
315,556.22156,0.17345837
316,557.1913,0.14060813
317,558.16046,0.11543052
318,559.12897,0.09633419
319,560.097,0.088036366
320,561.0642,0.07331628
321,562.0309,0.07422563
322,562.9968,0.06876953
323,563.96216,0.061040066
324,564.92676,0.059221365
325,565.89056,0.06285877
326,566.85376,0.06422278
327,567.81616,0.06558682
328,568.7778,0.06376811
329,569.73865,0.06297244
330,570.6987,0.061665248
331,571.65796,0.057459503
332,572.61633,0.045240123
333,573.574,0.03523728
334,574.5307,0.035976134
335,575.4866,0.037794832
336,576.4415,0.063256614
337,577.39557,0.123671494
338,578.3487,0.1782893
339,579.3009,0.26797384
340,580.25214,0.24506962
341,581.2024,0.25069624
342,582.1517,0.23472577
343,583.1,0.23410058
344,584.04724,0.22529128
345,584.9935,0.24819551
346,585.93866,0.24649051
347,586.8828,0.31884056
348,587.8259,0.33895996
349,588.7678,0.34299517
350,589.7086,0.31832904
351,590.6483,0.2379653
352,591.587,0.2311452
353,592.5243,0.29150328
354,593.4605,0.31202045
355,594.39557,0.3204888
356,595.3294,0.28780907
357,596.262,0.2230179
358,597.19336,0.21420856
359,598.1235,0.21415177
360,599.05237,0.22477978
361,599.97986,0.24018185
362,600.9061,0.23188408
363,601.83105,0.20812732
364,602.75464,0.18806478
365,603.6769,0.16493323
366,604.5978,0.1561239
367,605.5172,0.16663824
368,606.4354,0.16101164
369,607.3521,0.22875819
370,608.26733,0.15816993
371,609.18115,0.52389884
372,610.0935,0.46206307
373,611.0044,0.7011082
374,611.91376,0.6583121
375,612.82166,0.652856
376,613.728,0.6824666
377,614.6328,0.49161693
378,615.536,0.57891446
379,616.4376,0.30764422
380,617.33777,0.37607273
381,618.2363,0.17476556
382,619.1332,0.20204607
383,620.0284,0.15419154
384,620.92194,0.15845409
385,621.81384,0.15277068
386,622.70404,0.14680308
387,623.5926,0.14339302
388,624.47943,0.13878942
389,625.3645,0.13134414
390,626.2478,0.12446718
391,627.12933,0.12190963
392,628.00916,0.112077296
393,628.88715,0.11616936
394,629.7633,0.11639672
395,630.6377,0.10622336
396,631.5102,0.08860473
397,632.3808,0.06865587
398,633.24963,0.05717533
399,634.11646,0.050241545
400,634.98145,0.042739417
401,635.84454,0.046433646
402,636.7056,0.045069616
403,637.5648,0.040466037
404,638.42194,0.034668934
405,639.2772,0.033191256
406,640.13043,0.032963913
407,640.9816,0.035350963
408,641.8308,0.028815005
409,642.67786,0.030804206
410,643.52295,0.03233873
411,644.36597,0.034668937
412,645.2067,0.035066776
413,646.04553,0.03665814
414,646.8822,0.04114805
415,647.7167,0.043762438
416,648.54895,0.039215688
417,649.3791,0.035976134
418,650.2071,0.034441598
419,651.03284,0.036487643
420,651.8563,0.03802218
421,652.6776,0.03722649
422,653.49664,0.034555264
423,654.3134,0.033361744
424,655.1278,0.035237283
425,655.94006,0.03364592
426,656.74994,0.034668934
427,657.5574,0.036032964
428,658.36255,0.03853368
429,659.16534,0.039556697
430,659.96576,0.039329357
431,660.7638,0.03881784
432,661.55945,0.031543057
433,662.35254,0.033873256
434,663.1433,0.032509234
435,663.9315,0.027962487
436,664.71735,0.025348108
437,665.5006,0.024836604
438,666.2814,0.0246661
439,667.0597,0.02273373
440,667.8353,0.029951688
441,668.6085,0.031713545
442,669.3791,0.030974716
443,670.14716,0.028360337
444,670.9125,0.027394146
445,671.6753,0.027791992
446,672.4354,0.024325099
447,673.1929,0.021142375
448,673.9477,0.018982675
449,674.6998,0.019892026
450,675.4492,0.018584825
451,676.196,0.020460352
452,676.93994,0.021824386
453,677.68115,0.02466609
454,678.4197,0.026882637
455,679.1554,0.028644498
456,679.88824,0.023017906
457,680.6183,0.024779774
458,681.3456,0.023302078
459,682.06995,0.02176755
460,682.7915,0.020119354
461,683.5102,0.020915024
462,684.226,0.019778349
463,684.93884,0.018357486
464,685.6489,0.01659562
465,686.3559,0.017618645
466,687.05994,0.018300653
467,687.7611,0.018527988
468,688.4592,0.018925834
469,689.1543,0.01864165
470,689.8463,0.01670929
471,690.5354,0.016254619
472,691.22144,0.016027287
473,691.9044,0.017675474
474,692.5842,0.017107133
475,693.26105,0.015174769
476,693.9347,0.011707872
477,694.6052,0.011139527
478,695.2725,0.011139534
479,695.93677,0.014549583
480,696.5978,0.012560379
481,697.25574,0.013810743
482,697.9103,0.015629437
483,698.56177,0.017391305
484,699.20996,0.018869001
485,699.85486,0.017391298
486,700.49646,0.015231598
487,701.1348,0.012503553
488,701.7699,0.015572611
489,702.40173,0.014549587
490,703.03,0.013299242
491,703.6551,0.010571189
492,704.27686,0.009036664
493,704.89514,0.009889174
494,705.51,0.013810743
495,706.1216,0.015288442
